assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population_x,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes,taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population_y,category,main_common_name,location_clean,location_detail_clean,threat_clean,main_threat_clean,needs_manual_review,country_code
241570030,103780109,Acrocephalus nijoi,Extinct,,2023,2023-08-04 00:00:00 UTC,3.1,English,"There have been no records of the species since the mid-1990s despite extensive surveys in 2000, 2001, 2008 and 2009, its disappearance likely primarily due to large-scale vegetation clearance. It is therefore classified as Extinct.","It inhabited formerly disturbed areas vegetated by groves of trees and thickets (Engbring et al. 1982, Reichel et al. 1992, USFWS 1998).",Habitat destruction as a result of intensive farming is likely responsible for this species' disappearance (Reichel et al. 1992). Goats (Capra hircus) introduced in the 1950s may have also been a contributing factor (Hume 2017).,"A tiny population was reported to remain on the uninhabited island, but has not been observed since the mid-1990s despite extensive surveys in 2000, 2001, 2008, and 2009 (USFWS 1998, Esselstyn et al. 2003, Camp et al. 2009, Amidon et al. 2014), and the species is now considered to be Extinct.",,This species is historically known only from Aguijan in the Northern Mariana Islands (to USA). ,,Terrestrial,,Oceanian,1995,FALSE,FALSE,Global,103780109,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,Acrocephalus nijoi,"(Yamashina, 1940)",,,,EX,Aguijan Reed-warbler,North America,United States,Invasive Species; Habitat Loss; Agriculture,Invasive Species,,US
241594199,103780103,Acrocephalus yamashinae,Extinct,,2023,2023-08-04 00:00:00 UTC,3.1,English,"The species is considered to have become extinct prior to the 1981 volcanic eruption on Pagan, though this event destroyed hopes of the species persisting to the present day. Surveys in the 1970s, 1980s, in 2000 and in 2010 all failed to find any trace of the species, its disappearance primarily a result of severe habitat modification. ","It was almost exclusively found in freshwater wetland and wetland edge vegetation (Engbring et al. 1982, Reichel et al. 1992, USFWS 1998).","On Pagan virtually all vegetative ground cover was effectively removed at certain periods during the 20th century through a variety of agents including human development, introduced feral ungulates and finally a volcanic eruption in 1981 (Reichel et al. 1992, Hume 2017). However, there had not been any records for some time prior to this, with reports of reed-warblers being present by D. Aldan and J. Sablan into at least the 1960s (Reichel et al. 1992) appearing to be the last observations. The primary threat is thought to have been severe habitat modification through wetland drainage for agriculture and grazing by feral livestock (Hume 2017). Predation by rats and cats is also thought to have driven declines (Hume 2017). The volcanic eruptions in 1981 appear to mark a full stop to the possibility of the species persisting, as all herbaceous and virtually all woody vegetation was destroyed in the last known site, around the upper lake (Reichel et al. 1992).",None remain.,,This species is historically known from Pagan in the Northern Mariana Islands (to USA).,,Terrestrial|Freshwater (=Inland waters),,Oceanian,1969,FALSE,FALSE,Global,103780103,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,Acrocephalus yamashinae,"(Taka-Tsukasa, 1931)",,,,EX,Pagan Reed-warbler,North America,United States,Invasive Species; Agriculture; Water Modification; Urbanization,Invasive Species,,US
243935542,103780156,Acrocephalus astrolabii,Extinct,,2024,2023-08-29 00:00:00 UTC,3.1,English,"This species has not been recorded since the type series collection in 1838 or 1839, likely driven to extinction by deforestation and introduced predators.",Essentially nothing is known about this species' ecology. It presumably occupied habitat similar to closely related Acrocephalus species such as A. percernis.,This species was likely driven to extinction by deforestation and the introduction of predators (Hume 2017).,None remain.,,"This species is known from two specimens thought to have come from the Gambier Islands, French Polynesia (Cibois et al. 2011, Hume 2017).",,Terrestrial|Freshwater (=Inland waters),,Oceanian,1839,FALSE,FALSE,Global,103780156,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,Acrocephalus astrolabii,"Holyoak &amp; Thibault, 1978",,,,EX,Mangareva Reed-warbler,Pacific Islands,French Polynesia,Invasive Species; Habitat Loss; Overharvesting,Invasive Species,,US
243950218,22735592,Acrocephalus musae,Extinct,,2024,2023-08-29 00:00:00 UTC,3.1,English,"This species was lost from both islands where it used to occur in the late 1800s or early 1900s and is now Extinct, likely as a result of introduced predators. ",Little known. It may have bred exclusively in bamboo thickets (P. Raust in litt. 2007).,"The introduction of feral cats Felis catus, rats Rattus spp. (A. Gouni in litt. 2012) and many alien bird species, including the aggressive Common Myna Acridotheres tristis, may have contributed to its extinction (Thibault 1988, Seitre and Seitre 1991).",None remain.,,"Acrocephalus musae was known from the Society Islands, French Polynesia.",,Terrestrial,,Oceanian,1880,FALSE,FALSE,Global,22735592,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,Acrocephalus musae,"(Forster, 1844)",,,,EX,Forster's Reed-warbler,Pacific Islands,French Polynesia,Invasive Species,Invasive Species,,US
243955451,103829706,Himatione fraithii,Extinct,,2024,2023-08-29 00:00:00 UTC,3.1,English,"This Laysan endemic honeycreeper became Extinct in 1923 due to the almost complete destruction of vegetation cover on the island following the introduction of rabbits as a food supply for guano miners in the 1890s. The final act was a violent storm, in which what were considered the final three individuals were killed.","Rothschild (1893-1900, in Fancy and Ralph 1997) stated that the species was ""by far the rarest of the Laysan Island birds, though I have observed a fair number, generally in pairs. They are very active in their movements, flitting about in the scrub. It feeds on very small insects as a rule, but I have also observed it sucking honey from the flowers.""","The introduction of rabbits as a food supply for the guano miners that worked the Laysan Islands at the turn of the 20th Century was disastrous for the species. Virtually all vegetative cover on the island was eliminated, and the final three individuals were apparently killed in a vicious storm in 1923, with no shelter remaining on the island (Olson 1996, Fancy and Ralph 1997, Hume 2017).",None remain.,,"Himatione fraithii was endemic to Laysan, in the northwestern Hawaiian Islands, United States, but became extinct in 1923 (Hume 2017).",,Terrestrial,,Oceanian,1923,FALSE,FALSE,Global,103829706,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Himatione,Himatione fraithii,"(Rothschild, 1892)",,,,EX,Laysan Honeycreeper,Pacific Islands,Hawaii,Invasive Species; Climate Change,Invasive Species,,US
243957534,22720840,Ciridops anna,Extinct,,2024,2024-07-11 00:00:00 UTC,3.1,English,"This species is known from Hawaii's Big Island, USA, but it is now Extinct due to the destruction and degradation of its forest habitat as a result of logging activity, rats and pigs. The last confirmed records date from 1892.","Apparently inhabited Pritchardia groves, throughout montane rain forests dominated by ‘öhi‘a-lehua (Pratt 2020).",Deforestation and seed predation by rats and pigs is thought to have severely reduced available habitat (Hume 2017).,None remain.,,"Ciridops anna was endemic to Hawaii, USA. It is only known from five specimens, in Harvard, Honolulu, New York and Tring (Greenway 1967), the latter with two (Knox and Walters 1994), and a possible sight record in 1937 (Munro 1944). Fossils of the genus have been found on Kaua'i, Moloka'i and O'ahu (James and Olson 1991). The last specimen was collected in 1892 (Greenway 1967).",,Terrestrial,,Oceanian,1937,FALSE,FALSE,Global,22720840,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Ciridops,Ciridops anna,"(Dole, 1879)",,,,EX,Ula-ai-hawane,Pacific Islands,Hawaii,Invasive Species; Habitat Loss,Invasive Species,,US
243963448,22720848,Drepanis pacifica,Extinct,,2024,2023-08-29 00:00:00 UTC,3.1,English,"This species is known from the Hawaiian Islands, USA, but it has not been recorded since 1898 and is now Extinct. Habitat destruction was probably the major cause of its extinction.","It inhabited forest, especially `ohi`a forest (Stattersfield et al. 1998), where it was observed feeding on insects, although it probably fed mainly on nectar.","It was heavily trapped by Hawaiians for its feathers (Rose et al. 1993), but it is more likely that habitat destruction and disease were the ultimate causes of the species' extinction (Greenway 1967, Hume 2017).",None remain.,,"Drepanis pacifica was endemic to the big island of Hawai`i, USA (Hume 2017).",,Terrestrial,,Oceanian,1898,FALSE,FALSE,Global,22720848,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,Drepanis pacifica,"(Gmelin, 1788)",,,,EX,Hawaii Mamo,Pacific Islands,Hawaii,Habitat Loss; Disease,Habitat Loss,,US
244230219,22720852,Drepanis funerea,Extinct,,2024,2023-09-04 00:00:00 UTC,3.1,English,"This species is known from the Hawaiian island of Moloka`i, USA, but it has not been recorded since 1907 and is now Extinct. Predation and habitat destruction by invasive species were the major factors causing its extinction.",It inhabited the understory of wet forests where it fed on nectar.,"Its extinction was probably largely caused by the destruction of its understorey habitat by introduced cattle and deer, mosquito-borne diseases and predation by rats and mongooses (Greenway 1967, Hume 2017).",None remain.,,"Drepanis funerea was only ever seen in forest understorey on Moloka`i, Hawai`i, USA, although fossils are known from the adjacent Maui (James and Olson 1991).",,Terrestrial,,Oceanian,1907,FALSE,FALSE,Global,22720852,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,Drepanis funerea,"Newton, 1893",,,,EX,Black Mamo,Pacific Islands,Hawaii,Invasive Species; Habitat Loss,Invasive Species,,US
244234437,22720749,Rhodacanthis palmeri,Extinct,,2024,2023-09-04 00:00:00 UTC,3.1,English,"This species was known from Hawaii's Big Island, USA, but it is now Extinct likely due to habitat loss and the effects of introduced species. It was last recorded in 1896, and collectors visiting in 1906 failed to find it.","This species was restricted to Koa Acacia koa forests between 1,220 m and 1,520 m (Hume 2017).","Deforestation, as well as degradation, competition, predation and disturbance from introduced alien species likely contributed to this species' extinction (Hume 2017). Mosquito-borne diseases were also likely a significant threat (Hume 2017).",None remain.,,"Rhodacanthis palmeri was endemic to Hawai'i, USA (Stattersfield et al. 1998).",,Terrestrial,,Oceanian,1896,FALSE,FALSE,Global,22720749,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,Rhodacanthis palmeri,"(Rothschild, 1892)",,,,EX,Greater Koa-finch,Pacific Islands,Hawaii,Invasive Species; Habitat Loss,Invasive Species,,US
244237698,22720745,Rhodacanthis flaviceps,Extinct,,2024,2023-09-04 00:00:00 UTC,3.1,English,"This species is known from the Hawaii's Big Island, USA, but has been driven Extinct likely due to habitat loss and the effects of introduced species. It was last recorded in 1891 and collectors visiting in 1893 failed to find it.",It inhabited montane koa forest.,"Like Rhodacanthis palmeri, deforestation, mosquito-borne diseases as well as degradation, competition, predation and disturbance from introduced alien species likely contributed to this species' extinction (Hume 2017).",None remain.,,"Rhodacanthis flaviceps was probably very rare when discovered and is known from only a handful of skins from Kona, Hawai'i, USA (Stattersfield et al. 1998). It was observed and collected over a period of only a few days in 1891, and Perkins failed to find it on a visit two years later (Greenway 1967, Hume 2017). This or a similar species is also known from the fossil record of O'ahu and Maui (James and Olson 1991). ",,Terrestrial,,Oceanian,1891,FALSE,FALSE,Global,22720745,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,Rhodacanthis flaviceps,"Rothschild, 1892",,,,EX,Lesser Koa-finch,Pacific Islands,Hawaii,Invasive Species; Habitat Loss,Invasive Species,,US
